seconds,level,variables,used,original,conflicts,learned,limit,agility,MB
0.9,34.8,1632,99.6,319,20634,4351,6105,13.0,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.8,27.3,1536,98.3,310,26910,4349,7386,11.5,18.5
1.5,31.4,1801,99.3,333,45519,9660,9829,9.9,19.8
0.8,35.6,1605,99.9,329,20804,4879,6715,10.8,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.7,36.7,1295,100.0,291,39345,6554,8936,11.4,19.3
0.2,27.6,1556,99.2,322,5922,2135,3448,9.8,18.3
0.9,29.9,1334,99.9,329,25863,6880,7386,11.5,19.1
1.0,30.9,1485,99.6,315,19846,6113,6105,10.9,19.2
2.2,35.6,1705,99.8,328,57267,8309,10811,11.4,19.7
0.2,38.9,1838,99.1,341,4344,3007,3135,12.0,18.8
0.3,33.1,1025,99.4,313,6033,3246,3448,12.6,18.6
0.6,28.9,1661,98.9,318,15636,2579,5550,10.1,18.3
0.1,21.3,1090,99.2,315,2047,1928,2142,10.8,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.8,37.5,1681,99.8,320,74740,7415,11892,10.7,19.1
1.5,31.3,1564,99.9,308,43345,7412,8936,10.2,19.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,31.1,1236,99.3,278,6570,2486,3792,11.9,18.4
0.8,27.2,1881,99.0,334,30102,7167,7386,8.9,19.2
2.0,34.7,1750,99.9,332,53458,8742,9829,11.7,19.7
0.5,26.9,1284,99.8,281,12952,3032,5046,10.1,18.4
0.3,21.8,1376,99.1,310,6588,3519,3792,9.8,18.6
0.4,28.9,1455,99.3,300,11420,3532,4588,12.4,18.5
0.1,29.4,1419,99.5,310,3610,2212,2850,10.6,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.0,27.7,1758,98.4,331,23855,6467,6715,9.8,19.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,28.0,1588,99.1,320,18941,3191,6105,11.3,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.8,31.7,1186,99.9,271,23801,2541,6715,10.2,18.5
1.5,32.5,1621,99.4,322,38781,8056,8936,10.7,19.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.5,31.3,1716,99.2,330,8875,3635,4171,10.6,18.8
0.5,30.6,1451,99.6,305,12694,2781,5046,8.7,18.4
0.5,31.9,1457,99.8,301,11705,4345,5046,9.6,18.8
0.2,27.7,1533,98.4,316,5202,2484,3448,11.4,18.4
0.3,29.6,1799,98.8,332,6539,1987,3792,10.6,18.3
1.0,29.0,1347,99.7,300,24625,5574,6715,10.0,18.8
0.8,32.2,1802,99.5,334,18021,4321,6105,10.8,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,36.0,1729,98.8,323,4025,2735,2850,10.4,18.4
0.5,28.6,1398,99.6,298,11986,4331,5046,8.9,18.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.0,33.0,1710,99.8,327,24904,6036,6715,9.2,19.0
0.3,32.5,1414,99.9,298,9311,3802,4171,12.3,18.7
0.2,28.4,1518,98.8,322,5884,3058,3448,9.5,18.5
2.5,36.8,1480,100.0,302,50561,9037,9829,12.2,19.8
0.6,32.0,1692,99.9,324,18235,5502,6105,13.1,18.9
0.1,24.8,1214,98.5,308,3088,1603,2591,12.0,18.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,25.2,1519,99.2,306,7377,2560,3792,13.5,18.4
0.6,32.1,1592,98.7,321,14468,4624,5550,10.9,18.9
0.7,28.8,1450,99.6,310,19340,6123,6105,10.8,19.1
0.7,32.6,1503,100.0,309,15468,4504,5550,12.6,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,21.8,1565,99.1,321,1556,1399,1948,9.8,18.2
4.6,31.3,1551,99.9,307,103e3,11692,14389,11.2,20.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,31.2,1646,99.1,322,8865,3633,4171,12.4,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.9,28.3,1491,99.3,312,22581,4756,6715,9.8,18.7
0.2,31.1,1468,99.8,303,4265,2807,3135,12.3,18.6
0.3,30.5,1390,99.5,296,7406,2452,3792,10.4,18.3
0.4,34.3,1605,99.7,327,10023,4524,4588,10.0,18.8
2.9,32.2,1602,99.8,322,62885,8651,10811,12.8,19.5
0.2,29.1,1141,99.7,316,5237,1891,3448,10.4,18.3
0.5,32.2,1623,99.4,324,12089,3108,5046,9.8,18.5
13.6,36.0,1697,99.9,327,208e3,20943,21063,11.5,22.6
0.5,27.3,1272,99.0,285,8538,3317,4171,11.6,18.5
1.3,28.2,1731,99.6,329,27800,4780,7386,10.6,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,29.2,1702,98.9,326,4486,3150,3135,10.2,18.6
0.7,29.1,1861,98.8,331,19809,4442,6105,9.4,18.7
0.5,30.2,1599,99.3,316,13113,4096,5046,9.0,18.6
1.1,33.1,1571,99.8,317,31824,8024,8124,11.4,19.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,32.0,1760,98.9,328,3346,2053,2591,10.8,18.2
0.7,35.5,1844,99.3,334,19742,4736,6105,12.6,18.9
0.1,35.3,1746,97.7,331,2744,1499,2591,11.3,18.1
0.5,26.9,1484,99.7,300,11479,4080,4588,10.5,18.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.3,32.9,1624,100.0,317,50049,9094,9829,10.9,19.6
0.9,32.7,965,99.8,248,20961,2304,6715,13.2,18.5
2.1,29.6,1488,100.0,306,45314,8481,9829,10.1,19.4
1.3,33.6,1208,100.0,281,29844,4628,7386,11.8,18.9
0.1,29.7,1297,98.9,321,3955,2417,2850,11.0,18.4
1.3,32.1,1550,99.9,307,30399,6745,7386,11.7,19.1
0.9,28.0,1588,99.1,320,18941,3191,6105,11.3,18.4
0.6,28.8,1529,99.8,310,16868,4805,5550,10.1,18.7
0.5,24.1,1606,99.2,320,11735,2915,5046,10.2,18.4
3.6,36.9,1711,99.9,325,71458,9614,11892,11.3,19.8
1.5,29.2,1448,99.8,303,41282,3935,8936,11.1,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.9,30.1,1471,99.9,311,20121,4218,6105,11.4,18.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,29.4,1318,99.8,284,1701,1162,1948,12.7,18.1
0.3,27.9,1436,99.3,307,9162,2256,4171,9.4,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
43.7,38.4,1684,99.9,319,673e3,32447,37310,12.8,24.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,27.3,1397,98.6,300,6671,2297,3792,11.5,18.5
0.1,20.8,974,99.3,261,2323,1369,2356,10.3,18.2
2.1,30.5,1666,99.9,328,46614,7826,9829,12.0,19.3
1.1,30.3,1541,99.9,320,23822,5198,6715,12.5,18.9
0.2,27.4,1310,99.9,300,3312,1729,2591,10.7,18.2
0.3,32.2,1395,99.5,291,7528,2023,3792,10.3,18.3
0.5,30.0,1267,99.8,275,12198,4326,5046,11.5,18.7
2.0,37.1,1823,99.4,337,37225,7748,8936,9.0,19.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,32.6,1700,99.3,329,9429,2810,4588,9.8,18.4
0.5,43.0,1579,99.9,327,6240,3368,3448,10.7,19.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,25.8,1310,99.7,274,9093,3126,4171,11.5,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.6,28.1,1578,99.4,310,35165,7605,8124,12.3,19.3
1.1,35.8,1693,99.9,333,21363,6601,6715,11.9,19.6
0.5,31.2,1674,99.7,323,13803,3282,5046,10.0,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.9,32.7,1681,99.6,327,26380,7209,7386,11.1,19.1
0.2,27.3,1296,99.8,310,3708,2117,2850,13.4,18.3
0.2,28.7,1179,99.1,271,5083,2506,3135,11.1,18.6
0.5,28.5,1508,99.7,315,14016,4478,5550,12.7,18.7
0.1,27.5,1327,99.6,290,3299,1040,2591,10.6,18.1
1.3,31.7,1719,99.9,329,36716,5221,8124,12.8,18.7
0.1,32.9,1751,97.8,325,2423,2368,2356,11.0,18.3
0.3,32.2,1830,98.2,332,6924,1915,3792,8.7,18.2
1.1,29.1,1742,99.7,333,28360,5459,7386,10.9,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,36.4,1432,99.7,286,16909,3188,5550,11.3,18.5
0.2,28.6,1319,99.5,296,4054,1865,2850,9.5,18.3
0.5,25.6,1439,100.0,298,12727,5061,5046,11.9,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,26.9,1563,99.0,326,4151,2672,2850,11.0,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,22.3,1485,99.5,315,7949,3038,4171,10.7,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
6.1,24.9,1528,99.6,311,99630,8629,14389,14.8,19.3
6.2,34.2,1578,99.9,322,110e3,14076,14389,12.4,20.2
1.7,34.1,1577,99.5,316,39985,5947,8936,11.0,19.0
1.8,30.6,1518,99.9,309,34360,6257,8124,10.7,18.9
1.1,36.5,1261,99.6,277,25290,6534,7386,12.1,19.0
3.8,36.9,1711,99.9,325,71458,9614,11892,11.3,19.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,24.8,1235,98.7,283,5181,2021,3448,10.1,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,26.8,1353,99.5,295,6111,2486,3448,12.0,18.5
0.7,30.4,1566,99.6,314,14937,4713,5550,10.8,18.9
0.2,41.7,1371,99.9,300,2482,2349,2356,11.7,18.5
0.0,19.1,1408,97.5,335,722,645,1464,8.0,18.0
1.0,28.3,1530,99.9,320,21523,6032,6715,11.2,19.0
1.0,42.0,1232,100.0,278,19353,5801,6105,12.6,19.5
3.6,31.0,1555,100.0,314,73908,6394,11892,13.6,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,33.8,1582,98.6,322,2596,2168,2356,11.3,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.0,28.6,1449,99.6,301,22315,5959,6715,12.2,19.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
4.7,33.4,1466,100.0,306,107e3,12975,14389,12.6,20.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,39.9,1615,99.4,313,9344,3829,4171,13.7,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.5,27.8,1296,99.8,285,10532,2380,4588,13.1,18.3
2.2,29.8,1478,100.0,306,46890,6491,9829,11.2,19.2
0.6,28.0,1390,99.8,297,12526,2780,5046,10.1,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,27.5,1496,98.4,300,5712,2522,3448,9.6,18.4
2.7,32.6,1879,99.9,338,56812,8255,10811,12.4,19.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,30.0,1294,99.8,284,7214,1852,3792,11.3,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
5.0,37.5,1597,99.9,317,81476,7913,13081,11.4,19.2
1.5,30.2,1684,100.0,322,25135,6237,7386,11.1,19.1
0.2,30.2,1537,99.1,314,2938,1590,2591,10.9,18.1
21.0,38.7,1660,99.9,325,341e3,13421,25485,11.2,20.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,30.2,1814,99.2,340,6995,2558,3792,10.8,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,33.1,1772,98.7,330,15807,3653,5550,10.1,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.5,28.5,1665,99.8,320,41014,5996,8936,10.6,18.9
5.9,31.1,1485,100.0,300,115e3,11615,14389,11.2,20.0
1.9,36.7,1597,100.0,320,43663,8370,8936,11.4,19.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.9,36.2,1474,100.0,303,45779,8162,9829,11.4,19.9
0.4,28.5,1648,99.3,327,9688,3038,4588,10.5,18.5
1.0,28.5,1427,99.8,302,25242,6142,7386,10.4,19.0
0.2,25.9,1596,99.5,317,5680,2727,3448,10.6,18.4
0.3,34.8,987,99.9,246,7735,2988,3792,13.8,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,37.7,1354,99.5,327,2656,2385,2356,11.7,18.4
0.4,24.8,1541,99.3,317,12616,3544,5046,12.9,18.5
0.2,24.8,1764,97.4,324,3510,2097,2850,9.2,18.3
3.0,33.9,1687,99.7,327,67596,8092,11892,10.8,19.3
1.3,31.2,1681,99.5,325,30424,4808,7386,10.1,18.7
3.3,31.1,1830,100.0,336,71507,8704,11892,11.6,19.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,32.1,1151,100.0,319,14577,4969,5550,12.1,18.8
75.4,40.5,1633,100.0,314,726e3,33620,37310,13.8,26.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,25.2,1519,99.2,306,7377,2560,3792,13.5,18.4
0.6,27.5,1623,98.7,312,16303,4097,5550,8.5,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.1,32.2,1833,99.6,334,58378,8163,10811,10.9,19.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.5,28.4,1704,99.3,331,40631,6831,8936,11.7,19.1
0.2,32.0,1465,99.6,317,5313,2138,3448,9.4,18.3
2.4,32.3,1685,99.5,327,52446,7884,9829,10.6,19.3
0.6,35.4,1485,99.5,311,13340,3442,5046,12.0,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.3,28.9,1605,99.6,323,40283,5440,8936,11.5,18.9
0.1,32.9,1769,98.8,323,2151,1988,2142,10.6,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.9,33.8,1501,100.0,313,54128,9234,9829,13.5,19.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.6,35.1,1716,99.9,331,71671,6942,11892,11.8,19.0
0.5,31.2,1674,99.7,323,13803,3282,5046,10.0,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.5,31.6,1463,99.8,311,10632,2992,4588,11.1,18.7
0.3,31.3,1109,99.4,260,7018,2853,3792,13.3,18.6
0.2,26.2,1514,99.0,315,4007,2253,2850,11.7,18.3
0.3,34.7,1377,99.5,298,6247,2524,3448,12.3,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
7.2,31.6,1592,100.0,317,138e3,15839,15827,12.0,20.7
0.8,32.1,1673,99.5,329,22821,6359,6715,11.8,19.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.7,31.2,1607,99.4,320,17931,4640,6105,11.5,18.7
0.4,30.1,1674,98.6,325,10440,3802,4588,10.0,18.7
1.0,30.3,1464,99.8,301,22738,6400,6715,10.8,19.2
0.2,27.1,1632,98.7,320,6271,3103,3448,10.6,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.7,35.0,1453,100.0,306,32984,6402,8124,13.7,19.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,28.0,1714,97.6,334,9584,3060,4588,9.1,18.4
0.6,29.9,1544,99.3,311,15585,4957,5550,11.3,18.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.6,33.7,1533,100.0,312,37021,6020,8936,12.7,18.9
0.2,26.9,1309,98.5,331,4835,2114,3135,10.1,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,32.6,1668,99.4,329,15882,3949,5550,10.9,18.6
0.7,29.8,1530,99.5,308,18298,5380,6105,10.7,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,25.4,1515,98.4,311,4820,1706,3135,9.0,18.2
0.5,28.8,1549,99.1,303,14523,4561,5550,9.5,18.6
0.6,26.9,1284,99.8,281,12952,3032,5046,10.1,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,31.4,1564,99.2,319,7230,2197,3792,9.8,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.2,33.3,1525,99.9,311,25006,5704,6715,11.6,19.0
1.1,27.1,1601,98.7,326,26740,5129,7386,12.3,18.8
0.2,25.2,1420,98.2,285,5231,1752,3448,10.7,18.2
0.5,30.8,1644,99.6,325,9851,3207,4588,8.8,18.6
2.0,31.5,1593,99.7,318,41082,5892,8936,10.2,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,29.2,924,99.8,237,6884,1708,3792,13.1,18.4
0.2,23.7,1009,99.3,243,5029,1569,3135,11.2,18.2
0.3,28.0,1388,99.4,297,8066,2506,4171,10.5,18.4
0.1,27.2,1372,98.7,287,3145,1384,2591,10.4,18.1
0.2,32.5,1616,98.7,321,3176,1868,2591,11.0,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,30.0,1397,99.9,301,4612,1849,3135,11.2,18.3
0.3,31.2,1555,99.1,317,8152,2965,4171,10.7,18.5
2.5,32.3,1633,99.9,323,63614,10121,10811,10.8,19.8
0.7,33.3,1792,99.2,332,16899,5040,5550,9.4,18.8
7.9,34.4,1515,100.0,314,182e3,18358,19149,10.7,21.5
0.2,30.0,1748,98.3,331,5889,2918,3448,9.6,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,24.1,1223,99.3,330,8911,3725,4171,10.4,18.5
0.5,32.4,1545,99.8,316,16780,4914,5550,10.6,18.7
0.9,33.8,1411,100.0,310,18522,5078,6105,13.3,19.3
0.3,21.8,1376,99.1,310,6588,3519,3792,9.8,18.6
0.7,32.0,1555,99.4,307,21699,5085,6715,10.0,18.7
0.2,29.3,1182,99.2,342,4494,3131,3135,7.7,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,22.0,1508,97.6,316,1723,1546,1948,10.4,18.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,28.9,1454,98.7,316,3877,2568,2850,12.3,18.5
0.5,31.4,1417,100.0,290,12975,2712,5046,8.9,18.3
0.3,33.0,1670,99.6,335,8143,3668,4171,10.6,18.7
1.8,31.9,1739,98.7,332,38250,7527,8936,9.8,19.2
0.3,29.7,1542,99.0,317,9475,2332,4588,11.2,18.3
0.4,31.7,1041,99.7,248,8877,2191,4171,13.6,18.7
0.2,24.2,1400,98.6,301,4937,1988,3135,10.0,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,23.7,1405,99.8,299,10061,4203,4588,10.9,18.8
1.6,32.4,1745,100.0,328,43816,4617,8936,11.2,18.6
0.6,24.5,1501,99.3,305,16826,4131,5550,10.9,18.5
1.1,35.0,1628,99.7,319,33128,5762,8124,10.3,18.9
0.2,26.8,1506,99.6,321,3308,1966,2591,9.1,18.3
0.9,29.7,1597,99.2,324,23222,3994,6715,10.5,18.5
0.8,32.6,1224,99.9,276,23428,5905,6715,11.6,19.3
1.1,28.7,1262,99.9,313,33326,4641,8124,12.0,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,25.7,1608,99.4,324,10795,3739,4588,10.3,18.6
0.3,30.7,1534,99.9,319,9174,3832,4171,10.9,18.6
0.1,24.0,1456,99.2,300,3554,1820,2850,11.1,18.3
0.2,24.9,1637,99.0,323,7453,2431,3792,11.2,18.3
0.1,27.7,1524,98.5,320,2960,1380,2591,8.8,18.1
0.5,32.4,1712,99.3,327,17782,5704,6105,11.3,18.8
0.7,27.9,879,99.9,260,23360,3589,6715,12.8,18.9
0.1,25.7,1686,98.6,323,4399,1685,3135,10.8,18.2
0.6,25.7,1172,99.8,269,18151,5865,6105,13.9,19.0
0.4,36.6,1860,99.9,340,12818,4027,5046,11.0,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,26.6,1701,98.4,331,8800,3717,4171,9.9,18.5
0.5,27.0,1698,99.1,329,14854,4899,5550,11.2,18.8
0.3,30.6,1683,99.4,322,8671,3299,4171,10.6,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.5,37.9,1359,100.0,290,44292,7402,8936,11.3,19.4
2.0,35.0,1795,100.0,330,42258,7253,8936,14.3,19.2
0.3,32.4,1794,99.6,336,8993,4254,4171,13.6,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,31.3,1543,99.7,318,17910,4925,6105,12.0,18.9
0.9,27.8,1568,98.7,320,22600,6076,6715,11.8,19.0
0.8,29.6,1628,99.4,322,23058,4503,6715,12.4,18.6
0.1,26.3,1374,99.0,303,2188,2080,2356,11.9,18.3
0.3,33.0,1681,99.8,327,7252,2487,3792,11.9,18.3
0.7,31.2,1501,99.7,319,18754,5562,6105,12.2,18.9
0.3,35.8,1161,98.8,269,5258,1778,3448,11.8,18.3
0.2,25.4,1714,99.1,324,6272,3499,3448,9.2,18.6
1.0,34.1,1600,100.0,319,24354,5885,6715,10.9,19.1
0.4,28.9,1454,99.5,307,11602,4379,5046,11.2,18.8
1.0,31.2,1409,99.9,299,22194,5966,6715,11.8,19.3
0.3,32.2,1358,99.7,311,9114,3837,4171,12.2,18.6
0.5,30.9,1578,100.0,312,14494,4754,5550,8.6,18.6
0.1,19.2,1581,98.7,317,2485,699,2356,8.9,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
3.6,33.8,1309,100.0,322,77981,10088,11892,9.7,19.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
4.3,36.1,1842,99.0,334,107e3,12581,14389,11.3,20.2
0.3,38.5,1696,99.4,327,8613,3623,4171,12.2,18.7
1.0,32.2,1679,99.7,333,25542,3916,7386,9.9,18.5
12.2,34.2,1808,100.0,338,227e3,11147,21063,10.6,19.7
0.1,23.4,1662,97.9,330,3666,2383,2850,10.3,18.2
0.2,29.0,1143,99.6,259,7244,892,3792,11.3,18.2
1.7,32.9,1105,100.0,259,34163,5260,8124,12.3,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,23.7,1094,99.4,258,5174,1114,3448,12.2,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
34.2,35.9,1519,100.0,309,467e3,27981,30836,11.8,24.0
0.2,32.8,1448,99.6,300,5915,2091,3448,9.5,18.3
0.1,26.1,1588,98.5,311,2983,1419,2591,8.7,18.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.0,35.0,1587,99.9,320,25168,6036,7386,11.3,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,34.5,1684,99.0,324,3437,2135,2850,10.1,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,31.8,1530,99.5,317,4023,2469,2850,10.1,18.3
0.5,30.1,1435,99.9,296,12270,5024,5046,10.3,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,33.0,1250,99.8,306,10115,4500,4588,11.5,18.9
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,30.2,1560,98.6,322,5957,3163,3448,11.6,18.6
6.1,34.9,1578,100.0,315,127e3,12896,15827,10.7,20.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.7,33.5,1762,99.7,335,18587,4002,6105,9.8,18.7
0.4,29.2,1191,100.0,274,10961,3083,4588,12.4,18.4
0.5,30.3,1299,99.9,292,11290,3799,4588,12.0,18.7
0.5,29.5,1608,99.8,326,14140,5057,5550,14.4,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,30.5,1746,99.0,330,4087,2855,2850,10.5,18.6
1.2,33.7,1647,99.8,325,29797,4392,7386,11.5,18.6
0.2,27.5,1083,99.1,265,5706,1343,3448,11.4,18.2
0.3,33.5,1418,99.3,311,5364,2319,3448,9.9,18.4
0.2,29.9,1630,98.7,335,3642,2358,2850,9.4,18.4
70.5,40.5,1633,100.0,314,726e3,33620,37310,13.8,26.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.3,28.5,1493,99.9,303,67343,10761,11892,10.3,19.8
1.7,34.9,1678,99.7,322,22611,4118,6715,9.7,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,31.3,1358,99.2,295,13486,2127,5046,10.5,18.3
0.3,25.4,1223,99.6,277,6995,3486,3792,12.7,18.6
0.7,32.2,1254,99.9,301,13139,2432,5046,12.5,18.3
0.3,31.6,1678,99.4,332,5872,2967,3448,10.8,18.4
3.3,34.6,1604,100.0,316,73127,8864,11892,13.1,19.6
1.0,37.5,1783,98.7,332,21824,6850,6715,11.2,19.2
0.4,35.2,1372,99.4,287,8974,2927,4171,10.4,18.7
0.3,32.8,945,100.0,268,4569,1507,3135,11.5,18.2
0.1,24.7,1223,99.5,281,3746,1914,2850,9.8,18.3
1.5,33.2,1717,99.9,332,38776,4944,8936,10.9,18.7
0.3,30.4,1341,100.0,283,6984,1795,3792,10.9,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,29.7,1616,98.9,317,4481,2994,3135,9.3,18.6
2.9,34.6,1569,99.9,313,66366,9267,11892,10.8,19.5
4.8,33.4,1644,100.0,325,75035,9196,11892,11.4,19.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,24.6,1407,97.6,339,4507,2952,3135,9.9,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.7,35.2,1502,99.9,299,33819,5588,8124,9.1,19.0
0.3,25.7,1106,99.5,259,8783,1090,4171,13.7,18.2
